corp_code,corp_name,stock_code,ceo_nm,induty_code,adres,hm_url,est_dt,acc_mt,updated_at
00269339,인네트,041450,곽봉서,62021,서울특별시 강남구 대치동 967-2 ,www.innet.co.kr,19960528,12,2026-07-09T22:20:24
00634959,한국월드와이드아시아태평양특별자산1호투자회사,098150,한국투자신탁운용,64201,서울특별시 영등포구 여의도동 15-24,-,20070423,04,2026-07-09T22:20:24
00267094,헤파호프코리아,039350,구영삼,27199,"서울특별시 서초구 양재동 81-2 삼덕빌딩 3층, 4층 ",www.hepahope.co.kr,19960724,12,2026-07-09T22:20:24
00142698,휴리프,006210,하현,26,서울특별시 금천구 가산동 벽산디지털2차밸리 821호 ,www.hulif.co.kr,19690911,03,2026-07-09T22:20:25
00350057,하이스마텍,057100,박흥식,58221,서울특별시 강남구 대치3동 1008-4 새마을운동중앙회빌딩 ,www.hismartech.com,19980821,12,2026-07-09T22:20:25
00721981,삼성디지털이미징,108070,박상진,27,경기도 수원시 영통구 매탄3동 416번지,-,20090204,12,2026-07-09T22:20:25
00248691,씨제이인터넷,037150,남궁훈,5821,서울특별시 마포구 상암동 1590 상암 IT 타워 6층 ~ 10층 ,www.cjinternet.com,19820930,12,2026-07-09T22:20:26
00335562,엠넷미디어,056200,박광원,58221,서울특별시 마포구 상암동 1606 ,www.cjmnetmedia.com,19940629,12,2026-07-09T22:20:26
00369675,온미디어,045710,김성수(단독대표),64992,경기도 성남시 분당구 서현동 249-1,http://www.onmedia.co.kr/,20000615,12,2026-07-09T22:20:26
00265078,유니텍전자,039040,도 성 호,4659,서울특별시 용산구 원효로 3가 53-5 ,www.unitec.co.kr,19920423,12,2026-07-09T22:20:26
00267809,위더스기술금융,019430,오재홍,64209,부산광역시 남구 문현 4동 815 한일O/T 601 ,www.nesinvest.co.kr,19861101,12,2026-07-09T22:20:27
00314000,클라스타,037550,정종근,58221,서울특별시 송파구 삼전동163-16 302호 ,www.clstar.kr,19900608,12,2026-07-09T22:20:27
00355292,아시아미디어홀딩스,052810,임영욱,58221,서울특별시 중구 초동 42 아시아미디어타워5층 504호,www.edi.co.kr,19910402,12,2026-07-09T22:20:27
00386557,아이스테이션,056010,채종원,263,충청북도 청원군 오창읍 여천리 111번지 ,www.i-station.co.kr,20000223,12,2026-07-09T22:20:28
00548865,동북아21호선박투자회사,088010,김연신,71531,부산광역시 사상구 모라동 795-22,-,20051026,12,2026-07-09T22:20:28
00221320,에이스디지텍,036550,변상권,26211,충청북도 청원군 오창면 구룡리 441-1 ,www.acedigitech.co.kr,19950824,12,2026-07-09T22:20:28
00124054,부산저축은행,007830,"박대일, 김봉환",64132,부산광역시 동구 초량3동 1146-6,www.bsbank.co.kr,19700610,06,2026-07-09T22:20:29
00301486,에피밸리,068630,이재우,2642,경상북도 구미시 공단동 321번지 ,www.epivalley.com,19970326,12,2026-07-09T22:20:29
00311298,오페스,053470,김성주,26410,서울특별시 강남구 역삼동 681-17 대일빌딩 10층 ,www.opeskorea.com,19950201,12,2026-07-09T22:20:29
00348557,액티투오,047710,윤석중,2642,충청북도 음성군 삼성면 상곡리 326-1 ,www.actipass.com,19961031,12,2026-07-09T22:20:29
00265342,에이치에스씨홀딩스,038920,남정석,58221,서울특별시 서초구 반포4동 547-6 이이빌딩 4층,www.helia-tec.co.kr,19940318,12,2026-07-09T22:20:30
00156734,한국고덴시,027840,나카지마 히로카즈,2612,전라북도 익산시 어양동 513-5,www.kodenshi.co.kr,19800514,12,2026-07-09T22:20:30
00208693,나리지*온,036850,이현우,2612,전라북도 익산시 어양동 513-37 ,www.Knowledge-on.com,19880428,12,2026-07-09T22:20:30
00128953,프로비타,014420,"이상곤(각자 대표이사), 이철재(각자 대표이사)",26,경기도 이천시 호법면 유산리 571-7 ,www.provita.kr,19791204,12,2026-07-09T22:20:31
00428792,제로원인터랙티브,069470,강종권,63991,서울특별시 용산구 이태원동 183-1 동호프라자 6층 ,http://01inter.co.kr,20021001,12,2026-07-09T22:20:31
00148744,제일화재해상보험,000610,권처신,65121,서울특별시 중구 서소문동 제일화재빌딩,www.firstfire.co.kr,19490322,03,2026-07-09T22:20:31
00518873,동북아9호선박투자회사,083120,김연신,71531,부산광역시 사상구 모라동 795-22,-,20050316,12,2026-07-09T22:20:31
00300779,굿이엠지,051530,이혁수,59201,인천광역시 부평구 청천동 380-5 ,www.goodemg.co.kr,19990812,12,2026-07-09T22:20:32
00397766,아이드림,066850,김홍석,27,경기도 수원시 영통구 이의동 906-5 R&DB센터 509호 ,http://www.idream1.co.kr,20001207,12,2026-07-09T22:20:32
00174305,조인에너지,004820,박상렬,467,경상남도 양산시 중부동 685-6 바나나빌딩 6층 ,joinenergy.co.kr,19661108,12,2026-07-09T22:20:32
00320807,태광이엔시,048140,김창식,28123,경기도 안양시 만안구 안양7동 204-3 ,www.tge.co.kr,19910219,12,2026-07-09T22:20:33
00106492,렉스엘이앤지,004790,최동열,26,서울특별시 동작구 신대방1가길 38105-801,www.kiryung.co.kr,19661027,12,2026-07-09T22:20:33
00592583,코리아퍼시픽05호선박투자회사,093400,신주선,76190,"제주특별자치도 제주시 연삼로 473 (이도이동, 중소기업지원센터)",koreashipfinance.com,20060921,12,2026-07-09T22:20:33
00275260,엑큐리스,048460,손순종,2622,경기도 안산시 성곡동 632-8 ,www.accuris.co.kr,19960725,12,2026-07-09T22:20:33
00183914,우경,025920,"김인기, 조성우(각자 대표이사)",2419,경상북도 포항시 장흥동 1851 ,www.wookyungsteel.co.kr,19841213,12,2026-07-09T22:20:34
00481676,세미텍,081220,김진주,2612,충청북도 진천군  이월면 이덕로 260,www.semiteq.com,19990723,12,2026-07-09T22:20:34
00104971,그린손해보험,000470,성인석,65121,서울특별시 강남구 역삼동 705-19 그린손해보험빌딩,www.greeninsu.com,19470117,03,2026-07-09T22:20:34
00269773,대양글로벌,040180,김주연,62021,서울특별시 강남구 신사동 502-5 뮤직메트로빌딩 별관2층 ,www.koreahinet.co.kr,19920925,12,2026-07-09T22:20:35
00334767,엔하이테크,046720,김유겸,2612,경기도 김포시 대곶면 율생리383-1 ,www.n-hitech.co.kr,19941231,12,2026-07-09T22:20:35
00453752,제너시스템즈,073930,강용구,58221,서울특별시 강남구 역삼동 824-25 대우디오빌플러스1034 ,www.xener.com,20000222,03,2026-07-09T22:20:35
00140919,엘트온,015050,박현철,26211,충청남도 아산시 둔포면 운용길 27,www.vhtcorp.co.kr,19801020,12,2026-07-09T22:20:36
00255840,태산엘시디,036210,최태현,26211,충청남도 아산시  음봉면 음봉면로 92,www.taesanlcd.co.kr,19830120,12,2026-07-09T22:20:36
00133034,성원건설,012090,임휘문,41221,전라북도 전주시 덕진구 팔달로 375-7,www.sungwon.co.kr,19770327,12,2026-07-09T22:20:36
00161028,대우송도개발,004550,지건열,45110,인천광역시 부평구 부평대로 337 대우송도개발(주),www.dw-songdo.co.kr,19660325,12,2026-07-09T22:20:37
00174475,현대금속,018410,신장우,25932,대구광역시 달서구 대천동 720,www.hyundaemetal.co.kr,19851023,12,2026-07-09T22:20:37
00251482,트라이써클,034010,윤경희,85503,경기도 의왕시 오전동 174 대현테크노월드 11층 ,www.12345-english.com,19920406,12,2026-07-09T22:20:37
00824659,아이비케이에스스마트에스엠이기업인수목적1호,126680,유은상,6619,경기도 안산시 단원구 원시동 773-9 기업은행 반월지점 2층,-,20100423,12,2026-07-09T22:20:38
00259536,네스테크,037540,조완규,27212,서울특별시 구로구 구로동 197-33번지 이앤씨벤처드림타워3차 13층 ,www.nex-tek.com,19901029,12,2026-07-09T22:20:38
00505198,동북아5호선박투자회사,080980,권기훈,71531,부산광역시 사상구 사상로 461 (모라동),-,20040715,12,2026-07-09T22:20:38
00679730,파브코,101990,조남일,30,대구광역시 달성군 논공읍 논공로 597,pavco.co.kr,20080508,12,2026-07-09T22:20:38
00803504,우리기업인수목적1호,122750,이병훈,6619,서울특별시 영등포구 여의도동 우리투자증권빌딩 23-4,-,20091230,12,2026-07-09T22:20:39
00350118,뉴젠아이씨티,054150,김기홍,46510,서울특별시 마포구 용강동 494-38 세정빌딩 4층 402호 ,www.newgenict.co.kr,19840124,12,2026-07-09T22:20:39
00352295,인젠,041630,Mr. Wang Guanyu,58221,서울특별시 영등포구 문래동5가 9 벽산디지털밸리 701,www.inzen.com,19980201,12,2026-07-09T22:20:39
00240088,지앤에스티,036920,이 진수,46103,경기도 성남시 중원구 상대원동 333-9번지 ,www.gnstec.com,19870508,12,2026-07-09T22:20:40
00560025,코크렙제8호위탁관리부동산투자회사,090540,신창우,68112,"서울특별시 강남구 삼성로 511, ㈜코람코자산신탁내 (삼성동, 골든타워)",-,20060518,06,2026-07-09T22:20:40
00140380,유니온스틸,003640,"장세욱, 이용수(각자 대표이사)",24122,서울특별시 중구  을지로5길 19,www.unionsteel.co.kr,19621210,12,2026-07-09T22:20:40
00101275,경남모직,001670,박해승,13212,경상남도 마산시 회원구 봉암동 666-158번지,www.knwool.co.kr,19560127,12,2026-07-09T22:20:41
00797674,대우증권그린코리아기업인수목적회사,121910,지성배,64999,경기도 과천시 중앙동 36 ~100 38,-,20091215,03,2026-07-09T22:20:41
00244589,지노시스템,033850,"이을구, 전정철( 각자대표이사)",58222,서울특별시 영등포구 문래동3가 82-29 우리벤처2빌딩 1207호 ,www.g-inno.com,19871201,12,2026-07-09T22:20:41
00802028,한국투자신성장1호기업인수목적회사,123290,이병국,66199,서울특별시 영등포구 여의도동 27-1,-,20100225,12,2026-07-09T22:20:41
00371519,휴먼텍코리아,066060,"박청윤, 정한슬",72129,경기도 성남시 수정구 수진동 4624 삼성화재성남사옥 3층,www.humantec.co.kr,19980922,12,2026-07-09T22:20:42
00126593,에스에스씨피,071660,오정현,2049,경기도 안산시 단원구 성곡동 629-3 ,www.sscpcorp.com,19850731,12,2026-07-09T22:20:42
00220181,평산,089480,신동수 단독대표,25912,부산광역시 강서구 지사동 1178-4번지 ,www.psminc.co.kr,19940106,12,2026-07-09T22:20:42
00254009,지디코프,036610,최용준,59114,서울특별시 강남구 개포로 640 501호 (일원동),,19970623,12,2026-07-09T22:20:43
00505541,아시아퍼시픽2호선박투자회사,081190,신주선,76190,부산광역시 영도구  남항서로 6-7,www.koreashipfinance.com,20040819,12,2026-07-09T22:20:43
00240398,무한투자,034510,박동명,64209,서울특별시 서초구 서초동 1338-11 대현블루타워 3층 ,www.muhanic.com,19961018,12,2026-07-09T22:20:43
00828309,동부티에스블랙펄기업인수목적,128910,이정수,66199,서울특별시 영등포구 여의도동 36 -5 동부증권빌딩 4층,,20100514,12,2026-07-09T22:20:44
00349468,블루젬디앤씨,053040,김형식,204,서울특별시 강남구 논현동 97-7번지 청호빌딩 3층 ,"bluegemdnc.co,kr",19970902,12,2026-07-09T22:20:44
00808262,부국퓨쳐스타즈기업인수목적,123300,임종태,64,서울특별시 영등포구 여의도동 부국증권빌딩 34-2,www.bookook.co.kr,20100310,12,2026-07-09T22:20:44
00252393,예당컴퍼니,049000,대표이사 김선욱,59201,서울특별시 서초구 반포대로20길 29 예당빌딩 (서초동),www.yedang.co.kr,19921028,12,2026-07-09T22:20:45
00229818,터보테크,032420,"고성태,박시철",2642,충청남도 아산시  음봉면 연암율금로 237-37 (주)터보테크,www.turbotek.co.kr,19880407,12,2026-07-09T22:20:45
00154189,케이비물산,008540,"이호중, 박형준(각자대표이사)",14120,전라북도 익산시 신흥동 806-12,www.ilkyung.com,19730214,01,2026-07-09T22:20:45
00680161,연합과기공고유한공사,900030,장홍걸,64992,"Units 3306-12,33/F., Shui On Centre, Nos. 6-8 Harbour Road, Wanchai, HongKong",united-cn.com,20070213,12,2026-07-09T22:20:45
00102645,글로스텍,012410,최재균,2611,인천광역시 부평구 청천동 391-12 ,www.glostech.co.kr,19760707,12,2026-07-09T22:20:46
00844884,중국고섬공고유한공사,950070,류대황(Liu Dehuang),6499,"9 Battery Road #15-01 Straits Trading Building, Singapore 049910",chinagaoxian.com,20080909,12,2026-07-09T22:20:46
00592592,코리아퍼시픽06호선박투자회사,093410,신주선,76190,제주특별자치도 제주시 연삼로 473 중소기업지원센터,koreashipfinance.com,20060921,12,2026-07-09T22:20:46
00268437,나노트로닉스,010670,한 진 호,27212,서울특별시 강남구  논현로 748 세화빌딩 5층,www.nano-tronix.com,19750627,12,2026-07-09T22:20:47
00798284,미래에셋제1호기업인수목적,121950,안재홍,6619,서울특별시 중구 수하동 67 미래에셋 센터원빌딩 이스트타워 19층 ,-,20091221,12,2026-07-09T22:20:47
00164195,에이원마이크로,037380,이용남,141,경기도 광주시 도척면 궁평리 167-3 ,aonemicro.kr,19800213,12,2026-07-09T22:20:47
00264811,에이프로테크놀로지,045470,대표이사 이한모,27216,인천광역시 부평구 청천동 425번지 우림라이온스밸리 C동 1206호 ,aprocctv.com,19870827,12,2026-07-09T22:20:48
00676380,모린스,110310,윤종익,2629,경상북도 구미시  1공단로 217,www.moreens.com,20031210,12,2026-07-09T22:20:48
00543231,디지텍시스템스,091690,-,263,경기도 파주시  파주읍 돈유1로 30,www.digitechsys.co.kr,20000906,12,2026-07-09T22:20:48
00122436,배명금속,011800,최석배,24122,경기도 안산시 초지동 ,www.baemyungmetal.co.kr,19761221,12,2026-07-09T22:20:48
00505189,동북아4호선박투자회사,080970,권기훈,71531,부산광역시 사상구 사상로 461 (모라동),-,20040715,12,2026-07-09T22:20:49
00271413,사라콤,040020,서동현,2642,서울특별시 구로구 구로동 182-13 대륭포스트타워 2차 712호 ,www.sarscom.net,19711123,12,2026-07-09T22:20:49
00245296,폴리플러스,065610,박용석,20202,전라남도 여수시 화양면 화동리 2144,www.polyplus.biz,19860401,12,2026-07-09T22:20:49
00480905,영찬테크,085990,배필수,29271,경기도 안산시 상록구 평안로 25-1 (사동) 2층,,19990111,12,2026-07-09T22:20:50
00890333,케이비부국제1호개발전문위탁관리부동산투자회사,149130,김인,68121,"서울특별시 강남구  테헤란로 124 (역삼동,풍림빌딩15,16층 케이비부동산신탁주식회사내)",,20110308,10,2026-07-09T22:20:50
00510534,아시아퍼시픽8호선박투자회사,081930,신주선,76190,부산광역시 영도구  남항서로 6-7,www.koreashipfinance.com,20041005,12,2026-07-09T22:20:50
00150855,진흥저축은행,007200,한상구,64131,서울특별시 중구 북창동 93-52,www.jsbank.co.kr,19710329,06,2026-07-09T22:20:51
00173634,에듀언스,009010,하태윤,85501,"경기도 오산시 원동 813-5 중앙씨티월 3차 4층 401호 (도로명주소:경기도 오산시 대원로 57, 4층 401호(？",www.eduence.com,19730711,12,2026-07-09T22:20:51
00830377,성융광전투자유한공사,900150,이규성,6499,홍콩 완차이 헤네시가 139 차이나오버시스투자빌딩 7층 A호,www.shenglong-solar.co.kr,20080417,12,2026-07-09T22:20:51
00224567,샤인시스템,066300, 이호영,22211,경기도 용인시 기흥구 흥덕중앙로 120 유타워 2105호,www.shine.co.kr,19840128,12,2026-07-09T22:20:52
00582054,씨모텍,081090,-,2642,"서울특별시 송파구 오금로 58 (신천동, 잠실아이스페이스) 1208호",www.cmotech.com,20020506,12,2026-07-09T22:20:52
00125929,에스컴,014900,신승학,68112,경기도 안산시 단원구 능안로 98-12 2층 에스컴 (구 삼보컴퓨터),,19800702,12,2026-07-09T22:20:52
00502793,아시아퍼시픽1호선박투자회사,080180,신주선,76190,부산광역시 영도구  남항서로 6-7,www.koreashipfinance.com,20040618,12,2026-07-09T22:20:53
00505550,아시아퍼시픽3호선박투자회사,081200,신주선,76190,부산광역시 영도구  남항서로 6-7,www.koreashipfinance.com,20041004,12,2026-07-09T22:20:53
00104704,한국저축은행,025610,이통천,64131,서울특별시 중구 을지로2가 6번지 내외빌딩 4층,www.ksbank.co.kr,19821207,06,2026-07-09T22:20:53
00361035,미리넷,056710,이상철,26410,서울특별시 강동구 길동 459-3 휴다임타워 ,www.millinet.co.kr,19950725,12,2026-07-09T22:20:53
00630111,3노드디지탈그룹유한공사,900010,리유쯔슝,64992,케이만군도 그랜드케이만조지타운스코티아4층 사서함2804호,www.3nod.com.cn/index/index.aspx,19960703,12,2026-07-09T22:20:54
00264802,유일엔시스,038720,김웅수,29271,경기도 화성시 팔탄면 구장리 127-28,www.youil.com,19920827,12,2026-07-09T22:20:54
00399773,케이피케미칼,064420,김창규,20111,울산광역시 남구 상개동 427-3,www.kpchem.co.kr,20011228,12,2026-07-09T22:20:54
00257529,이루넷,041030,"김민종, 김만기(각자대표)",5811,서울특별시 강남구 도곡동 944-4 ,www.Iroonet.com,19920227,12,2026-07-09T22:20:55
